Industry,Material_Name,Material_Type,Product,Weight_or_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percentage,Data_Source,Weight_kg,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score,Industry_encoded,Material_Type_encoded,Product_encoded,Data_Source_encoded,Weight_Normalized,Eco_Score,Circular_Economy_Score
Home Appliances,Recycled Paper,Paper,Cosmetic wrap,20.83 kg,0.16,0.4285714285714285,0.6896551724137931,OpenLCA Sample,0.4143402289616388,0.4736945812807882,0.5856597710383612,0.4131757638238236,6,5,0,2,0.4143402289616389,0.4541477832512316,0.47779310344827586
Automotive,Recycled Cardboard,Cardboard,Food container,29.0 kg,0.6933333333333334,0.9000000000000001,0.2241379310344827,OpenLCA Sample,0.5784294034946776,0.3391570881226053,0.4215705965053224,0.4701340142006388,0,1,2,2,0.5784294034946778,0.38698850574712645,0.411816091954023
Construction,PLA Bioplastic,Bioplastic,Food container,31.25 kg,0.05333333333333334,0.1428571428571428,0.9655172413793103,FootprintData,0.6236192006426993,0.6253311439518336,0.3763807993573007,0.3790466973879237,1,0,2,1,0.6236192006426994,0.5789688013136289,0.6006436781609195
Furniture,Recycled Paper,Paper,Electronic enclosure,40.34 kg,0.3866666666666667,0.4428571428571429,0.1551724137931034,OpenLCA Sample,0.8061859811207069,0.3663273125342091,0.1938140188792931,0.3206751306774716,4,5,1,2,0.8061859811207072,0.3281642036124795,0.24777011494252874
Healthcare,Kraft Paper,Paper,Shipping carton,17.91 kg,0.5466666666666666,0.7714285714285714,0.896551724137931,FootprintData,0.3556939144406507,0.5572632731253421,0.6443060855593493,0.5801971349179416,5,5,6,1,0.35569391444065074,0.6230016420361248,0.7565977011494253
Construction,Cornstarch Plastic,Bioplastic,Cosmetic wrap,43.16 kg,0.2666666666666667,0.4999999999999999,0.3620689655172413,OpenLCA Sample,0.862823860212894,0.3762452107279693,0.137176139787106,0.2716509262273195,1,0,0,2,0.8628238602128943,0.35149425287356323,0.3239080459770115
Packaging,Cotton Fiber,Natural Material,Packaging box,6.86 kg,0.2666666666666667,0.4999999999999999,0.8103448275862069,Carbon Catalogue,0.1337617995581442,0.5256704980842911,0.8662382004418558,0.5501396593662732,7,4,5,0,0.13376179955814424,0.5308045977011495,0.5928735632183908
Packaging,Kraft Paper,Paper,Toy casing,31.97 kg,0.44,0.4142857142857143,0.1724137931034482,Carbon Catalogue,0.6380799357300662,0.3993760262725779,0.3619200642699338,0.4003264297900113,7,5,8,0,0.6380799357300663,0.36210837438423643,0.27944827586206894
Furniture,Cornstarch Plastic,Bioplastic,Medical packaging,49.62 kg,0.02666666666666667,0.5857142857142856,0.7586206896551724,Carbon Catalogue,0.9925687889134363,0.3998576902025178,0.007431211086563749,0.1701724394069762,4,0,4,0,0.9925687889134365,0.39697208538587847,0.46583908045977007
Home Appliances,Molded Pulp,Paper,Furniture panel,7.87 kg,0.2800000000000001,0.8142857142857143,0.5172413793103448,OpenLCA Sample,0.1540469973890339,0.3276518883415435,0.8459530026109661,0.4688466561199072,6,5,3,2,0.15404699738903394,0.3560394088669951,0.4223448275862069
Packaging,Bamboo Fiber,Natural Fiber,Furniture panel,41.49 kg,0.9733333333333334,0.1142857142857143,0.3275862068965516,FootprintData,0.8292829885519181,0.7288779419813901,0.1707170114480819,0.6347662802269807,7,3,3,1,0.8292829885519183,0.6975106732348112,0.5858850574712643
Home Appliances,Aluminum Foil,Metal,Toy casing,32.04 kg,0.7066666666666668,0.7285714285714286,0.3620689655172413,Sustainability Dataset,0.6394858405302268,0.4467214012041598,0.3605141594697732,0.4988428083225959,6,2,8,3,0.639485840530227,0.4817799671592775,0.49990804597701155
Automotive,Molded Pulp,Paper,Toy casing,37.02 kg,0.9600000000000002,0.8428571428571427,0.482758620689655,Carbon Catalogue,0.7395059248845149,0.5333004926108375,0.2604940751154851,0.5794684195789805,0,5,8,0,0.739505924884515,0.6085320197044336,0.6736551724137931
Healthcare,Aluminum Foil,Metal,Food container,4.18 kg,0.32,0.4428571428571429,0.7413793103448276,FootprintData,0.07993573006627835,0.5395073891625616,0.9200642699337216,0.5878222366451411,5,2,2,1,0.07993573006627837,0.5359802955665025,0.5728275862068966
Furniture,Recycled Paper,Paper,Cosmetic wrap,8.57 kg,0.8800000000000001,0.8428571428571427,0.3103448275862069,OpenLCA Sample,0.1681060453906407,0.4491625615763548,0.8318939546093593,0.6932332110133497,4,5,0,2,0.16810604539064072,0.5075665024630543,0.5382068965517243
Electronics,Cotton Fiber,Natural Material,Electronic enclosure,28.08 kg,0.9200000000000002,0.8285714285714285,0.0,Carbon Catalogue,0.5599517975497087,0.3638095238095239,0.4400482024502913,0.5535382702588969,3,4,1,0,0.5599517975497088,0.4022857142857144,0.3680000000000001
Construction,Tin Container,Metal,Packaging box,49.96 kg,0.3466666666666667,0.0,0.4482758620689655,FootprintData,0.9993974693713598,0.5983141762452108,0.000602530628640241,0.3435064296866764,1,2,5,1,0.99939746937136,0.517977011494253,0.407632183908046
Toys,Molded Pulp,Paper,Food container,34.3 kg,0.56,0.9285714285714286,0.7758620689655171,Sustainability Dataset,0.6848764812211287,0.4690968801313629,0.3151235187788713,0.4501758076862066,8,5,2,3,0.6848764812211288,0.5486305418719211,0.6895172413793103
Furniture,Recycled Paper,Paper,Storage container,18.31 kg,0.1466666666666667,0.2,0.8448275862068966,OpenLCA Sample,0.3637276561558545,0.5971647509578545,0.6362723438441455,0.4737476035363855,4,5,7,2,0.36372765615585456,0.5565977011494254,0.5655632183908046
Automotive,Molded Pulp,Paper,Food container,28.0 kg,0.01333333333333336,0.7,0.9137931034482758,OpenLCA Sample,0.5583450492066679,0.4090421455938698,0.4416549507933321,0.3001133434755475,0,5,2,2,0.558345049206668,0.4308505747126437,0.5536091954022988
Home Appliances,Recycled Cardboard,Cardboard,Food container,28.0 kg,0.8666666666666667,0.5285714285714285,0.6206896551724137,Sustainability Dataset,0.5583450492066679,0.652928297755884,0.4416549507933321,0.6536678043403532,6,1,2,3,0.558345049206668,0.6892282430213464,0.7190804597701148
Packaging,Tin Container,Metal,Food container,9.16 kg,0.1866666666666667,0.05714285714285713,0.3620689655172413,OpenLCA Sample,0.1799558144205664,0.4971975916803503,0.8200441855794336,0.5008922923459702,7,2,2,2,0.17995581442056643,0.4080656814449918,0.2919080459770115
Packaging,PLA Bioplastic,Bioplastic,Furniture panel,47.66 kg,0.5733333333333335,0.8428571428571427,0.396551724137931,Sustainability Dataset,0.9532034545089374,0.3756759715380406,0.0467965454910626,0.3363093522625351,7,0,3,3,0.9532034545089376,0.41938259441707726,0.467264367816092
Home Appliances,Kraft Paper,Paper,Electronic enclosure,40.63 kg,0.8266666666666669,0.8571428571428572,0.5,FootprintData,0.8120104438642297,0.4898412698412699,0.1879895561357703,0.5003333747772392,6,5,1,1,0.8120104438642299,0.5592380952380954,0.6306666666666667
Automotive,Cotton Fiber,Natural Material,Cosmetic wrap,10.99 kg,0.8933333333333335,0.6714285714285715,0.5689655172413792,OpenLCA Sample,0.216710182767624,0.5969567597153804,0.783289817232376,0.7417696490558651,0,4,0,2,0.21671018276762405,0.6506338259441709,0.698712643678161
Construction,Cotton Fiber,Natural Material,Packaging box,45.65 kg,0.09333333333333338,0.9142857142857144,0.982758620689655,Sustainability Dataset,0.912833902390038,0.3872687465790913,0.08716609760996197,0.2090573279146252,1,4,5,3,0.9128339023900383,0.4475796387520525,0.6269885057471263
Electronics,Aluminum Foil,Metal,Toy casing,23.07 kg,0.5866666666666667,0.6857142857142857,0.8275862068965516,Sustainability Dataset,0.4593291825667805,0.5761795292829776,0.5406708174332195,0.5686730569431568,3,2,8,3,0.4593291825667806,0.6285582922824302,0.7312183908045976
Home Appliances,Bamboo Fiber,Natural Fiber,Electronic enclosure,43.87 kg,0.7466666666666668,0.0,1.0,OpenLCA Sample,0.8770837517573808,0.9155555555555557,0.1229162482426192,0.627097096695008,6,3,1,2,0.8770837517573811,0.8986666666666667,0.8986666666666667
Automotive,Cotton Fiber,Natural Material,Medical packaging,23.48 kg,0.7866666666666668,0.7428571428571429,0.7413793103448276,Carbon Catalogue,0.4675637678248644,0.5950629447181172,0.5324362321751356,0.6337560475397876,0,4,4,0,0.46756376782486453,0.6626469622331692,0.7594942528735633
Healthcare,Tin Container,Metal,Packaging box,20.42 kg,0.7866666666666668,0.7714285714285714,0.05172413793103448,Carbon Catalogue,0.406105643703555,0.3556540777230433,0.593894356296445,0.5564299379781509,5,2,5,0,0.4061056437035551,0.3810706075533663,0.34570114942528746
Toys,Kraft Paper,Paper,Furniture panel,13.68 kg,0.9200000000000002,0.4428571428571429,0.3275862068965516,Sustainability Dataset,0.2707370958023699,0.601576354679803,0.7292629041976301,0.7354094131312102,8,5,3,3,0.27073709580236993,0.6104630541871922,0.5645517241379311
Construction,Tin Container,Metal,Storage container,24.97 kg,1.0,0.5571428571428572,0.396551724137931,OpenLCA Sample,0.4974894557139987,0.613136288998358,0.5025105442860013,0.6960076788851437,1,2,7,2,0.49748945571399883,0.6471921182266009,0.6379310344827587
Automotive,Bamboo Fiber,Natural Fiber,Cosmetic wrap,44.66 kg,0.0,0.5285714285714285,0.3448275862068966,Sustainability Dataset,0.8929503916449085,0.2720853858784893,0.1070496083550915,0.1409490368579232,0,3,0,3,0.8929503916449087,0.23221674876847295,0.20689655172413793
Cosmetics,Bamboo Fiber,Natural Fiber,Medical packaging,30.06 kg,0.09333333333333338,0.657142857142857,0.4137931034482758,Carbon Catalogue,0.5997188190399678,0.283327859879584,0.4002811809600322,0.2614154982398433,2,3,4,0,0.5997188190399679,0.2714220032840723,0.2856091954022988
Construction,Bamboo Fiber,Natural Fiber,Shipping carton,38.47 kg,0.5066666666666668,0.3142857142857143,0.293103448275862,Sustainability Dataset,0.7686282386021288,0.4951614668856048,0.2313717613978712,0.4194761151736033,1,3,6,3,0.768628238602129,0.45705090311986873,0.3785287356321839
Home Appliances,Recycled Cardboard,Cardboard,Cosmetic wrap,19.47 kg,0.24,0.4571428571428571,0.9310344827586206,FootprintData,0.3870255071299457,0.5712972085385878,0.6129744928700542,0.4844112312764514,6,1,0,1,0.3870255071299458,0.5769852216748768,0.6546206896551723
Healthcare,Recycled Cardboard,Cardboard,Furniture panel,1.16 kg,0.2266666666666667,0.6857142857142857,0.293103448275862,FootprintData,0.01928098011648925,0.2780186097427477,0.9807190198835107,0.4734231498621523,5,1,3,1,0.019280980116489252,0.27076518883415435,0.2665287356321839
Furniture,Cornstarch Plastic,Bioplastic,Cosmetic wrap,48.0 kg,0.7733333333333334,0.6714285714285715,0.7586206896551724,Sustainability Dataset,0.9600321349668607,0.6201751505199781,0.03996786503313932,0.492060419717933,4,0,0,3,0.9600321349668609,0.6784958949096881,0.7645057471264368
Electronics,Recycled Paper,Paper,Shipping carton,45.35 kg,0.3333333333333334,0.4,0.5172413793103448,FootprintData,0.9068085961036352,0.4835249042145595,0.09319140389636482,0.3213673828547333,3,5,6,1,0.9068085961036354,0.4602298850574713,0.44367816091954027
Electronics,Tin Container,Metal,Food container,22.46 kg,0.9733333333333334,0.01428571428571429,0.8620689655172413,Sustainability Dataset,0.4470777264510946,0.9403721948549535,0.5529222735489054,0.8340255600066531,3,2,2,3,0.4470777264510947,0.9313037766830871,0.9065747126436781
Construction,Cornstarch Plastic,Bioplastic,Electronic enclosure,33.45 kg,0.2,0.3571428571428572,0.01724137931034475,Sustainability Dataset,0.6678047800763205,0.2866995073891625,0.3321952199236795,0.2743383689327689,1,0,1,3,0.6678047800763206,0.21546798029556646,0.09034482758620686
Cosmetics,Molded Pulp,Paper,Storage container,6.1 kg,0.7866666666666668,0.8714285714285714,0.7758620689655171,Sustainability Dataset,0.1184976902992569,0.5637000547345375,0.8815023097007432,0.7259307148040379,2,5,7,3,0.11849769029925693,0.6507257799671593,0.780183908045977
Construction,Tin Container,Metal,Medical packaging,23.46 kg,0.4533333333333334,0.2,0.603448275862069,Sustainability Dataset,0.4671620807391042,0.6189272030651342,0.5328379192608959,0.5434222570043225,1,2,4,3,0.4671620807391043,0.582712643678161,0.5434022988505748
Construction,Recycled Cardboard,Cardboard,Shipping carton,14.09 kg,0.6933333333333334,0.6714285714285715,0.2586206896551724,Carbon Catalogue,0.2789716810604539,0.4268418171866448,0.7210283189395461,0.5950452225565217,1,1,6,0,0.27897168106045395,0.44649589490968805,0.4325057471264368
Furniture,Kraft Paper,Paper,Toy casing,43.67 kg,0.2666666666666667,0.2,0.1206896551724137,Sustainability Dataset,0.873066880899779,0.3957854406130268,0.126933119100221,0.276394111975277,4,5,8,3,0.8730668808997792,0.3149425287356322,0.17908045977011489
Electronics,Cornstarch Plastic,Bioplastic,Furniture panel,10.58 kg,1.0,0.1857142857142857,0.482758620689655,FootprintData,0.20847559750954,0.7656814449917899,0.79152440249046,0.843729898743854,3,0,3,1,0.20847559750954006,0.755960591133005,0.689655172413793
Packaging,Molded Pulp,Paper,Shipping carton,5.57 kg,0.16,0.5428571428571429,0.6379310344827585,Sustainability Dataset,0.1078529825266118,0.4183579638752051,0.8921470174733882,0.4829872907920985,7,5,6,3,0.10785298252661182,0.4106009852216748,0.44675862068965505
Construction,Molded Pulp,Paper,Medical packaging,35.05 kg,0.2666666666666667,0.5285714285714285,0.1551724137931034,OpenLCA Sample,0.6999397469371359,0.2977558839627805,0.3000602530628641,0.2891204295039714,1,5,4,2,0.699939746937136,0.2630213464696224,0.19977011494252872
Construction,Bamboo Fiber,Natural Fiber,Furniture panel,20.68 kg,0.06666666666666671,0.3714285714285714,0.8275862068965516,Carbon Catalogue,0.4113275758184374,0.5076081007115489,0.5886724241815626,0.3996449675390884,1,3,3,0,0.4113275758184375,0.4834154351395731,0.5232183908045976
Toys,Bamboo Fiber,Natural Fiber,Toy casing,49.86 kg,0.44,0.6857142857142857,0.5517241379310345,Sustainability Dataset,0.9973890339425587,0.4353366174055829,0.002610966057441266,0.3069179367794655,8,3,8,3,0.997389033942559,0.45954679802955667,0.5070344827586207
Electronics,Kraft Paper,Paper,Cosmetic wrap,45.44 kg,0.8133333333333335,0.1142857142857143,0.9655172413793103,OpenLCA Sample,0.908616187989556,0.8881882868089764,0.09138381201044399,0.6266904583267238,3,5,0,2,0.9086161879895562,0.8886830870279147,0.9046436781609195
Toys,Molded Pulp,Paper,Toy casing,45.74 kg,0.7066666666666668,0.6428571428571428,0.2241379310344827,Carbon Catalogue,0.914641494275959,0.4293158182813355,0.08535850572404102,0.4093338790297466,8,5,8,0,0.9146414942759592,0.44375041050903125,0.4171494252873563
Home Appliances,Molded Pulp,Paper,Cosmetic wrap,25.83 kg,0.8666666666666667,0.5857142857142856,0.603448275862069,OpenLCA Sample,0.514762000401687,0.6281335522714834,0.485237999598313,0.6568248207880873,6,5,0,2,0.5147620004016871,0.6709031198686372,0.708735632183908
Home Appliances,Molded Pulp,Paper,Shipping carton,30.36 kg,0.52,0.9142857142857144,0.8793103448275861,OpenLCA Sample,0.6057441253263707,0.4950082101806239,0.3942558746736293,0.4722800464743384,6,5,6,2,0.6057441253263708,0.5768669950738916,0.7355862068965517
Toys,Kraft Paper,Paper,Electronic enclosure,35.9 kg,0.3333333333333334,0.7285714285714286,0.3448275862068966,Carbon Catalogue,0.7170114480819441,0.3165298303229338,0.2829885519180559,0.3115084977045903,8,5,1,0,0.7170114480819442,0.3255500821018063,0.3402298850574713
Electronics,Tin Container,Metal,Medical packaging,26.24 kg,0.36,0.2,0.5689655172413792,OpenLCA Sample,0.5229965856597709,0.5763218390804598,0.4770034143402291,0.4816297599342526,3,2,4,2,0.522996585659771,0.5315862068965518,0.4853793103448275
Construction,Bamboo Fiber,Natural Fiber,Storage container,26.26 kg,0.06666666666666671,0.4999999999999999,0.1724137931034482,FootprintData,0.5233982727455312,0.2463601532567049,0.4766017272544688,0.2615245794790226,1,3,7,1,0.5233982727455313,0.195632183908046,0.13011494252873562
Packaging,Molded Pulp,Paper,Cosmetic wrap,46.53 kg,0.02666666666666667,0.3571428571428572,0.08620689655172409,OpenLCA Sample,0.9305081341634865,0.2519102353585111,0.06949186583651346,0.1296116538943585,7,5,0,2,0.9305081341634868,0.17372085385878486,0.06239080459770112
Automotive,PLA Bioplastic,Bioplastic,Food container,26.27 kg,0.05333333333333334,0.3285714285714286,0.5,OpenLCA Sample,0.5235991162884113,0.4082539682539683,0.4764008837115887,0.322221852415064,0,0,2,2,0.5235991162884114,0.3556190476190476,0.3213333333333333
Construction,Cotton Fiber,Natural Material,Cosmetic wrap,25.96 kg,0.3333333333333334,0.6285714285714286,0.3103448275862069,FootprintData,0.5173729664591283,0.3383689107827039,0.4826270335408717,0.3801356743753431,1,4,0,1,0.5173729664591284,0.33175697865353043,0.31954022988505754
Cosmetics,Cornstarch Plastic,Bioplastic,Furniture panel,19.92 kg,0.2266666666666667,0.3142857142857143,0.9482758620689655,Sustainability Dataset,0.3960634665595501,0.6202189381499726,0.6039365334404498,0.497268535292124,2,0,3,3,0.3960634665595502,0.6071198686371101,0.659632183908046
Furniture,Cotton Fiber,Natural Material,Storage container,26.31 kg,0.1200000000000001,0.8285714285714285,0.8275862068965516,OpenLCA Sample,0.5244024904599316,0.3730049261083744,0.4755975095400684,0.3278812233053703,4,4,7,2,0.5244024904599317,0.41332019704433504,0.544551724137931
Healthcare,Bamboo Fiber,Natural Fiber,Packaging box,8.48 kg,0.5066666666666668,0.2,0.1379310344827586,OpenLCA Sample,0.1662984535047198,0.4815325670498085,0.8337015464952802,0.5947234907685075,5,3,5,2,0.16629845350471983,0.4178390804597702,0.2854252873563219
Construction,Molded Pulp,Paper,Furniture panel,3.51 kg,0.6933333333333334,0.9142857142857144,0.5172413793103448,OpenLCA Sample,0.0664792126933119,0.4320963327859879,0.9335207873066881,0.6608947693064016,1,5,3,2,0.06647921269331192,0.5013727422003285,0.5876781609195403
Healthcare,Molded Pulp,Paper,Cosmetic wrap,36.85 kg,0.4933333333333333,0.1857142857142857,0.1206896551724137,Carbon Catalogue,0.7360915846555532,0.4761029009304871,0.2639084153444468,0.4176136849755289,5,5,0,0,0.7360915846555534,0.4084663382594417,0.26974712643678156
Furniture,Aluminum Foil,Metal,Medical packaging,34.89 kg,0.1866666666666667,0.8714285714285714,0.2586206896551724,Carbon Catalogue,0.6967262502510544,0.1912862616310892,0.3032737497489456,0.2234966295771194,4,2,4,0,0.6967262502510545,0.20382922824302135,0.2298390804597701
Packaging,Kraft Paper,Paper,Electronic enclosure,29.07 kg,0.3866666666666667,0.02857142857142858,0.1206896551724137,Sustainability Dataset,0.5798353082948383,0.4929282977558839,0.4201646917051617,0.4392207266139021,7,5,1,3,0.5798353082948384,0.39722824302134646,0.22708045977011493
